"order_id","order_number","state","timeslot_from","timeslot_to","created_date"
"87599718","2000042556481","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-10T21:00:00Z"
"85904888","2000041535117","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-01-29T21:00:00Z"
"87393495","2000042431247","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-09T21:00:00Z"
"87395673","2000042432439","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-09T21:00:00Z"
"87568961","2000042534883","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87568962","2000042534884","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87568960","2000042534885","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87568963","2000042534886","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87568964","2000042534887","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87599716","2000042556480","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87599721","2000042556482","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87599722","2000042556485","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87599728","2000042556491","READY_TO_SUPPLY","2026-02-17T11:00:00Z","2026-02-17T12:00:00Z","2026-02-10T21:00:00Z"
"87599727","2000042556486","READY_TO_SUPPLY","2026-02-23T11:00:00Z","2026-02-23T12:00:00Z","2026-02-10T21:00:00Z"
"87751593","2000042644539","READY_TO_SUPPLY","2026-02-23T11:00:00Z","2026-02-23T12:00:00Z","2026-02-11T21:00:00Z"
"85352127","2000041189593","READY_TO_SUPPLY","2026-02-24T11:00:00Z","2026-02-24T12:00:00Z","2026-01-26T21:00:00Z"
"87599726","2000042556489","READY_TO_SUPPLY","2026-02-25T11:00:00Z","2026-02-25T12:00:00Z","2026-02-10T21:00:00Z"
"87393497","2000042431246","READY_TO_SUPPLY","2026-02-26T11:00:00Z","2026-02-26T12:00:00Z","2026-02-09T21:00:00Z"
"87568959","2000042534882","READY_TO_SUPPLY","2026-02-26T11:00:00Z","2026-02-26T12:00:00Z","2026-02-10T21:00:00Z"
